project_name,version,class_name,wmc,rfc,loc,max_cc,avg_cc,cbo,ca,ce,ic,cbm,lcom,lcom3,dit,noc,mfa,npm,dam,moa,cam,amc,bug
openj9,unknown,com.ibm.jvm.dtfjview.commands.infocommands.InfoClassCommand,16,74,500,12,3.6875,58,0,1,1,16,120,1.0,1,0,0.36,2,1.0,1,0.10679611650485436,31.25,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.showcommands.ShowHeapdumpCommand,2,9,69,3,2.0,7,0,1,1,0,1,1.0,1,0,0.8181818181818182,2,0.0,3,0.3333333333333333,34.5,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.showcommands.ShowLoggingCommand,3,9,82,4,3.0,6,0,1,1,1,3,1.0,1,0,0.75,3,0,0,0.3333333333333333,27.333333333333332,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.showcommands.ShowCommand,2,3,48,1,1.0,1,0,1,1,0,1,1.0,1,0,0.5,1,1.0,1,0,24.0,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.xcommands.XJCommand,8,39,356,16,5.875,31,0,0,1,6,28,1.0,1,0,0.0,4,0,0,0.26811594202898553,44.5,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.xcommands.XCommand,9,31,250,19,3.5555555555555554,22,0,1,1,8,36,1.0,1,0,0.5,3,1.0,1,0.15463917525773196,27.77777777777778,4
openj9,unknown,com.ibm.jvm.dtfjview.commands.xcommands.XKCommand,7,36,237,11,4.428571428571429,29,0,0,1,4,21,1.0,1,0,0.4166666666666667,3,0,0,0.125,33.857142857142854,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.xcommands.XXCommand,3,17,145,15,6.0,14,0,0,1,0,3,1.0,1,0,0.625,3,0,0,0.14285714285714285,48.333333333333336,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.xcommands.XDCommand,3,17,144,15,6.0,14,0,0,1,0,3,1.0,1,0,0.625,3,0,0,0.14285714285714285,48.0,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.setcommands.SetHeapdumpCommand,2,13,118,13,7.0,11,0,1,1,0,1,1.0,1,0,0.8181818181818182,2,1.0,3,0.3333333333333333,59.0,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.setcommands.SetCommand,2,3,48,1,1.0,1,0,1,1,0,1,1.0,1,0,0.5,1,1.0,1,0,24.0,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.setcommands.SetLoggingCommand,11,43,283,14,3.727272727272727,32,0,3,1,17,55,1.0,1,0,0.45,2,0.75,10,0.08108108108108109,25.727272727272727,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.helpers.Utils,42,122,1018,20,4.214285714285714,80,0,0,0,36,861,1.0,0,0,0.0,40,0.29411764705882354,12,0.07440336920917173,24.238095238095237,5
openj9,unknown,com.ibm.jvm.dtfjview.commands.helpers.ClassOutput,8,46,449,35,9.625,38,0,0,0,5,28,1.0,0,0,0.0,5,0,0,0.37383177570093457,56.125,4
openj9,unknown,com.ibm.jvm.dtfjview.commands.helpers.ThreadData,2,2,45,1,1.0,0,0,0,0,0,1,1.0,0,0,0.0,2,1.0,2,0,22.5,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.helpers.Exceptions,12,12,86,1,1.0,0,0,0,0,0,66,1.0,0,0,0.0,12,0,0,0,7.166666666666667,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.helpers.NodeList,8,25,173,9,2.75,17,0,0,0,5,28,1.0,0,0,0.0,8,1.0,2,0.0,21.625,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.helpers.JUCMonitorNode,4,15,86,7,2.75,11,0,0,1,0,6,1.0,1,0,0.0,4,1.0,2,0,21.5,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.helpers.MonitorState,4,4,72,3,2.0,0,0,0,0,0,6,1.0,0,0,0.0,4,0.5,1,0,18.0,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.helpers.StateToString,2,3,166,19,13.5,1,0,0,0,0,1,1.0,0,0,0.0,2,1.0,0,1.0,83.0,3
openj9,unknown,com.ibm.jvm.dtfjview.commands.helpers.MonitorNode,6,13,96,3,1.3333333333333333,7,0,0,0,5,15,1.0,0,0,0.0,5,0.1111111111111111,3,0,16.0,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.LongArrayReferenceIterator,3,4,57,1,1.0,1,1,0,0,0,3,1.0,0,0,0.0,3,1.0,0,0,19.0,4
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.HeapDumpFormatter,5,5,157,1,1.0,0,2,0,0,0,10,1.0,0,0,0.0,5,1.0,1,0.75,31.4,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.HeapDumpSettings,11,17,129,3,1.4545454545454546,6,0,1,0,2,55,1.0,0,0,0.0,10,0.0,4,0.7333333333333333,11.727272727272727,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.LongListReferenceIterator,3,6,59,1,1.0,3,0,0,0,2,3,1.0,0,0,0.0,3,1.0,2,0,19.666666666666668,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.classic.ClassicHeapDumpFormatter,14,32,300,10,2.357142857142857,18,0,2,1,16,91,1.0,1,0,0.2631578947368421,5,1.0,4,0.41935483870967744,21.428571428571427,4
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.PortableHeapDumpHeader,1,4,74,3,3.0,3,0,0,0,0,0,0,0,0,0.0,1,1.0,1,0,74.0,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.ClassRecord,1,8,96,5,5.0,7,0,0,1,0,0,0,1,0,0.0,0,1.0,1,0,96.0,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.PortableHeapDumpRecord,7,21,218,11,4.0,14,0,0,0,2,21,1.0,0,0,0.0,0,0.5454545454545454,1,0.2,31.142857142857142,4
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.ObjectArrayRecord,1,2,64,1,1.0,1,0,0,1,0,0,0,1,0,0.0,0,1.0,0,0,64.0,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.MediumObjectRecord,1,7,68,3,3.0,6,0,0,1,0,0,0,1,0,0.0,0,1.0,0,0,68.0,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.ObjectRecord,3,11,109,6,3.0,8,0,0,1,2,3,1.0,1,0,0.6666666666666666,1,1.0,0,0.16666666666666666,36.333333333333336,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.PrimitiveArrayRecord,1,6,83,2,2.0,5,0,0,1,0,0,0,1,0,0.8571428571428571,0,1.0,0,0,83.0,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.PortableHeapDumpClassCache,2,2,61,5,3.0,0,0,0,0,0,1,1.0,0,0,0.0,0,0.6666666666666666,0,1.0,30.5,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.ShortObjectRecord,1,5,63,2,2.0,4,0,0,1,0,0,0,1,0,0.75,0,1.0,0,0,63.0,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.LongPrimitiveArrayRecord,1,6,102,6,6.0,5,0,0,1,0,0,0,1,0,0.8571428571428571,0,1.0,0,0,102.0,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.LongObjectRecord,1,7,95,6,6.0,6,0,0,1,0,0,0,1,0,0.75,0,1.0,0,0,95.0,3
openj9,unknown,com.ibm.jvm.dtfjview.heapdump.portable.PortableHeapDumpFormatter,8,18,206,4,1.75,10,0,1,1,5,28,1.0,1,0,0.38461538461538464,5,0.21739130434782608,3,0.5384615384615384,25.75,3
openj9,unknown,com.ibm.dtfj.corereaders.J9RASReader,3,8,137,4,2.6666666666666665,5,0,0,0,2,3,1.0,0,0,0.0,0,1.0,2,0,45.666666666666664,3
openj9,unknown,com.ibm.dtfj.corereaders.DumpReader,9,17,83,2,1.1111111111111112,8,1,0,0,7,36,1.0,0,0,0.0,9,1.0,1,0.0,9.222222222222221,3
openj9,unknown,com.ibm.dtfj.corereaders.ClosingFileReader,19,32,574,8,1.9473684210526316,13,10,0,1,24,161,0.9415204678362573,1,0,0.0,18,1.0,2,0.2,30.210526315789473,4
openj9,unknown,com.ibm.dtfj.corereaders.GenericThread,22,39,279,8,1.5909090909090908,17,0,0,0,7,231,1.0,0,0,0.0,22,0.5384615384615384,9,0.02857142857142857,12.681818181818182,3
openj9,unknown,com.ibm.dtfj.corereaders.CoreReaderSupport,15,30,120,4,1.2666666666666666,15,0,0,0,9,105,1.0,0,0,0.0,3,1.0,3,0.2,8.0,3
openj9,unknown,com.ibm.dtfj.corereaders.Aix32Dump,9,14,96,2,1.1111111111111112,5,0,0,1,0,36,1.0,1,0,0.0,0,1.0,0,0.25,10.666666666666666,4
openj9,unknown,com.ibm.dtfj.corereaders.CorruptCoreException,0,0,36,0,0,0,0,0,1,0,0,0,1,0,1.0,0,1.0,0,0,0,3
openj9,unknown,com.ibm.dtfj.corereaders.LittleEndianDumpReader,6,7,70,1,1.0,1,0,0,1,3,15,1.0,1,0,0.6,3,0,0,0.0,11.666666666666666,3
openj9,unknown,com.ibm.dtfj.corereaders.MemoryAccessException,0,0,41,0,0,0,11,0,1,0,0,0,1,0,0,0,1.0,0,0,0,3
openj9,unknown,com.ibm.dtfj.corereaders.Register,3,3,62,1,1.0,0,0,0,0,0,3,1.0,0,0,0.0,3,0.0,1,0,20.666666666666668,3
openj9,unknown,com.ibm.dtfj.corereaders.NewWinDump,7,24,1207,5,1.8571428571428572,17,0,0,1,5,21,1.0,1,0,0.6818181818181818,3,0.5,1,0.5,172.42857142857142,4
openj9,unknown,com.ibm.dtfj.corereaders.StackFrame,3,7,65,2,1.3333333333333333,4,0,0,0,1,3,1.0,0,0,0.0,3,0.0,0,0,21.666666666666668,3
openj9,unknown,com.ibm.dtfj.corereaders.MemoryRange,15,28,287,6,1.9333333333333333,13,6,0,0,17,105,1.0,0,0,0.0,14,1.0,2,0.043478260869565216,19.133333333333333,3
openj9,unknown,com.ibm.dtfj.corereaders.NewElfDump,31,143,2438,15,4.419354838709677,112,1,0,1,50,464,0.9978494623655914,1,0,0.32608695652173914,4,0.9714285714285714,4,0.13636363636363635,78.64516129032258,6
openj9,unknown,com.ibm.dtfj.corereaders.PageCache,2,2,268,10,6.0,0,0,0,0,0,1,1.0,0,0,0.0,1,0.6923076923076923,1,0,134.0,3
openj9,unknown,com.ibm.dtfj.corereaders.Symbol,7,15,206,4,1.4285714285714286,8,0,0,0,0,21,1.0,0,0,0.0,7,0.09090909090909091,3,0.0,29.428571428571427,4
openj9,unknown,com.ibm.dtfj.corereaders.NativeThreadContext,10,10,63,1,1.0,0,0,0,0,0,45,1.0,0,0,0.0,10,0.0,0,1.0,6.3,3
openj9,unknown,com.ibm.dtfj.corereaders.Aix64Dump,10,18,135,3,1.5,8,0,0,1,2,45,1.0,1,0,0.0,1,1.0,0,0.25,13.5,4
openj9,unknown,com.ibm.dtfj.corereaders.DumpException,3,3,72,1,1.0,0,0,0,1,0,3,1.0,1,0,0.5714285714285714,3,1.0,1,0,24.0,3
openj9,unknown,com.ibm.dtfj.corereaders.NewAixDump,39,128,748,16,2.58974358974359,89,1,0,1,49,741,1.0,1,0,0.2777777777777778,9,1.0,4,0.1580135440180587,19.17948717948718,4
openj9,unknown,com.ibm.dtfj.corereaders.NewZosDump,26,132,846,23,4.653846153846154,106,0,0,0,57,325,1.0,0,0,0.0,9,1.0,9,0.07761194029850746,32.53846153846154,4
openj9,unknown,com.ibm.dtfj.corereaders.DumpFactory,2,6,54,6,3.5,4,3,0,0,1,1,1.0,0,0,0.0,2,0,0,0.5,27.0,3
openj9,unknown,com.ibm.dtfj.corereaders.j9.J9RASFragmentJ5GA,3,3,55,1,1.0,0,0,0,0,0,3,1.0,0,0,0.0,3,0,0,0,18.333333333333332,3
openj9,unknown,com.ibm.dtfj.corereaders.j9.J9RASFragmentJ5v2,3,3,68,1,1.0,0,0,1,0,0,3,1.0,0,0,0.0,3,1.0,0,0,22.666666666666668,3
openj9,unknown,com.ibm.dtfj.corereaders.j9.J9RAS,13,22,256,7,2.3076923076923075,9,0,1,0,6,78,1.0,0,0,0.0,10,0.7,3,0.3333333333333333,19.692307692307693,3
openj9,unknown,com.ibm.dtfj.corereaders.j9.Memory,13,26,180,1,1.0,13,0,2,0,13,78,1.0,0,0,0.0,13,1.0,1,0.6129032258064516,13.846153846153847,3
openj9,unknown,com.ibm.dtfj.corereaders.j9.J9RASFragmentJ6GA,3,3,55,1,1.0,0,0,0,0,0,3,1.0,0,0,0.0,3,0,0,0,18.333333333333332,3
openj9,unknown,com.ibm.dtfj.corereaders.j9.J9RASFragmentJ5SR10,3,3,77,1,1.0,0,0,1,0,0,3,1.0,0,0,0.0,3,1.0,0,0,25.666666666666668,3
openj9,unknown,com.ibm.dtfj.corereaders.j9.J9RASFragmentJ6v3,3,3,66,1,1.0,0,0,1,0,0,3,1.0,0,0,0.0,3,1.0,0,0,22.0,3
openj9,unknown,com.ibm.dtfj.corereaders.j9.J9RASFragmentJ6SR6,3,3,77,1,1.0,0,0,1,0,0,3,1.0,0,0,0.0,3,1.0,0,0,25.666666666666668,3
openj9,unknown,com.ibm.dtfj.corereaders.j9.J9RASFragmentJ6v2,3,3,68,1,1.0,0,0,1,0,0,3,1.0,0,0,0.0,3,1.0,0,0,22.666666666666668,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.dumpreader.AddressRange,3,3,66,1,1.0,0,0,0,0,0,3,1.0,0,0,0.0,3,0.0,0,0,22.0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.dumpreader.AddressSpaceImageInputStream,7,16,114,3,1.2857142857142858,9,6,0,1,8,21,1.0,1,0,0.0,6,1.0,2,0.14285714285714285,16.285714285714285,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.dumpreader.AddressSpace,44,88,657,7,1.75,44,6,0,0,63,945,0.9989429175475687,0,0,0.0,30,0.9444444444444444,7,0.44947735191637633,14.931818181818182,4
openj9,unknown,com.ibm.dtfj.corereaders.zos.dumpreader.Dump,23,72,670,20,2.9565217391304346,49,0,0,1,30,253,1.0,1,0,0.0,15,0.8,12,0.10738255033557047,29.130434782608695,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.util.CharConversion,4,8,190,3,2.0,4,0,0,0,1,6,1.0,0,0,0.0,4,1.0,2,0.25,47.5,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.util.AbstractHashMap,16,28,311,8,2.6875,12,0,0,0,13,120,1.0,0,0,0.0,2,0.5263157894736842,1,0.391304347826087,19.4375,4
openj9,unknown,com.ibm.dtfj.corereaders.zos.util.AbstractLruCache,3,6,136,4,3.0,3,0,0,1,1,3,1.0,1,0,0.7,0,0.0,0,0.2,45.333333333333336,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.util.ObjectMap,7,15,99,5,1.5714285714285714,8,0,0,1,1,21,1.0,1,0,0.5,4,0.0,1,0.2857142857142857,14.142857142857142,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.util.CompressedRecordArray,8,32,501,21,8.25,24,0,0,0,12,27,0.9642857142857143,0,0,0.0,5,1.0,1,0.2,62.625,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.util.Clib,15,26,154,1,1.0,11,0,0,0,8,105,1.0,0,0,0.0,8,0.0,0,0.2962962962962963,10.266666666666667,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.util.IntegerMap,9,26,143,9,2.111111111111111,17,0,0,1,13,36,1.0,1,0,0.4375,5,0.5,0,0.21212121212121213,15.88888888888889,4
openj9,unknown,com.ibm.dtfj.corereaders.zos.util.ObjectLruCache,5,9,88,2,1.2,4,0,0,1,1,10,1.0,1,0,0.2857142857142857,2,0.0,1,0.3125,17.6,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.util.BitStream,25,47,532,21,2.76,22,0,0,0,56,299,0.9966666666666667,0,0,0.0,22,0.8571428571428571,0,0.6363636363636364,21.28,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeexlaaTemplate,4,6,48,1,1.0,2,0,0,0,0,6,1.0,0,0,0.0,4,0,0,0,12.0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceexrcb32Template,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeexsfxmTemplate,13,17,87,1,1.0,4,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.6923076923076925,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Caa64Template,28,32,151,1,1.0,4,0,0,0,0,378,1.0,0,0,0.0,28,0,0,1.0,5.392857142857143,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.DllVariable,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceedsahp64Template,13,15,87,1,1.0,2,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.6923076923076925,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceexhcom64Template,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeelcaTemplate,7,9,62,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.857142857142858,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.StackNotFound,0,0,30,0,0,0,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceexedb64Template,13,15,86,1,1.0,2,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.615384615384615,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceexdlcb64Template,16,19,103,1,1.0,3,0,0,0,0,120,1.0,0,0,0.0,16,0,0,1.0,6.4375,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.DllFunction,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.DllcsectTemplate,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.SmcbTemplate,4,6,48,1,1.0,2,0,0,0,0,6,1.0,0,0,0.0,4,0,0,0,12.0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeexhepvTemplate,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceedsahp_transitionTemplate,13,16,87,1,1.0,3,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.6923076923076925,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeexoepvTemplate,13,16,87,1,1.0,3,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.6923076923076925,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeexcibTemplate,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Edb,10,27,168,4,1.8,17,0,2,0,4,45,1.0,0,0,0.0,7,0.8333333333333334,5,0.09090909090909091,16.8,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ciet2ExpVarEntryTemplate,10,14,78,1,1.0,4,0,0,0,0,45,1.0,0,0,0.0,10,0,0,1.0,7.8,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ciet2ExpFuncEntryTemplate,16,20,108,1,1.0,4,0,0,0,0,120,1.0,0,0,0.0,16,0,0,1.0,6.75,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.DllexpfuncsTemplate,13,17,87,1,1.0,4,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.6923076923076925,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceexhp1bTemplate,7,10,61,1,1.0,3,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceexdlcb32Template,16,19,103,1,1.0,3,0,0,0,0,120,1.0,0,0,0.0,16,0,0,1.0,6.4375,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeextvbeTemplate,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeexcibhTemplate,10,14,78,1,1.0,4,0,0,0,0,45,1.0,0,0,0.0,10,0,0,1.0,7.8,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CietExpEntryTemplate,13,18,95,1,1.0,5,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,7.3076923076923075,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Caa64_11Template,34,38,176,1,1.0,4,0,0,0,0,561,1.0,0,0,0.0,34,0,0,1.0,5.176470588235294,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CietTemplate,13,16,87,1,1.0,3,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.6923076923076925,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceexpp1bTemplate,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Caa,26,58,818,6,1.8461538461538463,32,0,2,0,25,325,1.0,0,0,0.0,20,0.8888888888888888,8,0.09090909090909091,31.46153846153846,4
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Caa32_11Template,34,38,178,1,1.0,4,0,0,0,0,561,1.0,0,0,0.0,34,0,0,1.0,5.235294117647059,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeextvbTemplate,4,6,51,1,1.0,2,0,0,0,0,6,1.0,0,0,0.0,4,0,0,0,12.75,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ciet2Template,16,20,100,1,1.0,4,0,0,0,0,120,1.0,0,0,0.0,16,0,0,1.0,6.25,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceexrcb64Template,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Caa32Template,28,32,152,1,1.0,4,0,0,0,0,378,1.0,0,0,0.0,28,0,0,1.0,5.428571428571429,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeedsaTemplate,22,24,126,1,1.0,2,0,0,0,0,231,1.0,0,0,0.0,22,0,0,1.0,5.7272727272727275,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceexhcom32Template,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CaaNotFound,0,0,31,0,0,0,0,0,1,0,0,0,1,0,1.0,0,0,0,0,0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceedsahp32Template,13,15,86,1,1.0,2,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.615384615384615,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Function,3,3,59,1,1.0,0,0,0,0,0,3,1.0,0,0,0.0,3,1.0,1,0,19.666666666666668,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.CeexstkhTemplate,4,6,48,1,1.0,2,0,0,0,0,6,1.0,0,0,0.0,4,0,0,0,12.0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.DsaStackFrame,20,84,1027,23,5.65,64,0,2,0,41,189,0.9947368421052631,0,0,0.0,9,0.8666666666666667,10,0.3602150537634409,51.35,4
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.DllexpvarsTemplate,13,16,87,1,1.0,3,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.6923076923076925,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Dll,14,72,370,12,3.7142857142857144,58,0,2,0,27,90,0.989010989010989,0,0,0.0,11,0.9,8,0.17647058823529413,26.428571428571427,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.le.Ceexedb32Template,13,15,87,1,1.0,2,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.6923076923076925,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.RegisterSet,10,14,119,4,1.3,4,0,0,0,3,45,1.0,0,0,0.0,8,0.25,2,0.23076923076923078,11.9,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.IhaasxbTemplate,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.Lse,11,25,143,2,1.1818181818181819,14,0,2,0,0,55,1.0,0,0,0.0,10,0.5714285714285714,2,0.2,13.0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.IharbTemplate,10,13,75,1,1.0,3,0,0,0,0,45,1.0,0,0,0.0,10,0,0,1.0,7.5,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.Ihartm2aTemplate,7,8,61,1,1.0,1,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.IhastcbTemplate,16,18,100,1,1.0,2,0,0,0,0,120,1.0,0,0,0.0,16,0,0,1.0,6.25,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.BpxzotcbTemplate,7,11,65,1,1.0,4,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,9.285714285714286,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.BpxzustaTemplate,7,8,61,1,1.0,1,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.IhaascbTemplate,4,6,48,1,1.0,2,0,0,0,0,6,1.0,0,0,0.0,4,0,0,0,12.0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.LsestateTemplate,13,16,87,1,1.0,3,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.6923076923076925,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.IhapsaTemplate,7,9,61,1,1.0,2,0,0,0,0,21,1.0,0,0,0.0,7,0,0,1.0,8.714285714285714,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.CeexcvtTemplate,4,6,48,1,1.0,2,0,0,0,0,6,1.0,0,0,0.0,4,0,0,0,12.0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.LseslsedTemplate,4,7,52,1,1.0,3,0,0,0,0,6,1.0,0,0,0.0,4,0,0,0,13.0,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.IkjtcbTemplate,19,21,113,1,1.0,2,0,0,0,0,171,1.0,0,0,0.0,19,0,0,1.0,5.947368421052632,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.Lsestate1Template,13,16,90,1,1.0,3,0,0,0,0,78,1.0,0,0,0.0,13,0,0,1.0,6.923076923076923,3
openj9,unknown,com.ibm.dtfj.corereaders.zos.mvs.OtcbcopyonforkTemplate,4,6,48,1,1.0,2,0,0,0,0,6,1.0,0,0,0.0,4,0,0,0,12.0,3
