File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
runtime/vm/jnimisc.cpp,970,194,67,98,6130,53605.83,0,3065,17.49,164301873.3,3,9127881.85,137,79,1107,38,391,3759,2371,208,TRUE
runtime/vm/intfunc.c,470,46,21,2,976,8608.49,0,488,17.64,4200945.4,3,233385.86,21,5,491,12,440,505,471,26,TRUE
runtime/vm/OutOfLineINL_com_ibm_jit_JITHelpers.cpp,13,1,1,2,70,343.48,0.03,35,9.81,12021.88,0.17,667.88,22,4,35,13,17,42,28,1,TRUE
runtime/vm/mz64/UpcallThunkGen.cpp,392,55,1,22,2466,18533.72,0,1233,15.03,22852071.58,3,1269559.53,119,29,511,37,146,1536,930,181,FALSE
runtime/vm/BufferWriter.hpp,342,49,16,14,1647,11355.76,0,823.5,13.79,9351472.36,3,519526.24,27,65,369,30,89,1105,542,38,TRUE
runtime/vm/drophelp.c,60,1,1,6,420,2547.76,0,210,12.13,535029.07,2.2,29723.84,24,13,84,20,47,265,155,13,FALSE
runtime/vm/jnifield.h,33,1,1,21,327,1854.88,0.01,163.5,11.34,303273.38,1.5,16848.52,24,12,57,7,44,132,195,1,FALSE
runtime/vm/OutOfLineINL.hpp,103,1,1,4,556,3582.28,0,278,12.89,995872.89,3,55326.27,21,19,124,24,63,311,245,5,FALSE
runtime/vm/vmifunc.c,173,37,21,16,886,6161.42,0,443,13.91,2729508.14,3,151639.34,154,51,327,27,97,532,354,35,FALSE
runtime/vm/ObjectFieldInfo.hpp,536,184,140,89,1864,13949.83,0,932,14.97,13001243.99,3,722291.33,236,74,772,28,151,1190,674,79,TRUE
runtime/vm/BytecodeInterpreterCompressed.cpp,7,3,2,2,11,38.05,0.18,5.5,6.92,209.3,0.01,11.63,21,2,28,3,8,3,8,2,FALSE
runtime/vm/FastJNI_java_lang_String.cpp,14,5,5,4,44,204.33,0.05,22,9.29,4495.25,0.09,249.74,23,6,37,10,15,24,20,1,FALSE
runtime/vm/ClassInitialization.cpp,706,225,121,113,4461,37438.13,0,2230.5,16.78,83505744.56,3,4639208.03,96,58,802,39,297,2773,1688,173,TRUE
runtime/vm/xcheck.c,130,18,3,12,910,6058.97,0,455,13.32,2756832.46,3,153157.36,60,38,190,27,74,552,358,32,FALSE
runtime/vm/xz64/UpcallThunkGen.cpp,404,24,1,16,2089,15369.93,0,1044.5,14.72,16053887.85,3,891882.66,181,38,585,38,126,1340,749,193,FALSE
runtime/vm/jnimem.c,67,14,6,10,351,2029.26,0.01,175.5,11.56,356134.65,1.67,19785.26,21,14,88,20,35,224,127,18,FALSE
runtime/vm/JFRChunkWriter.hpp,577,43,22,127,3601,31668.69,0,1800.5,17.59,57019479.11,3,3167748.84,119,258,696,27,417,2191,1410,41,TRUE
runtime/vm/rasdump.c,518,60,1,63,3061,25792.8,0,1530.5,16.85,39475874.91,3,2193104.16,98,105,616,39,305,1870,1191,113,TRUE
runtime/vm/OutOfLineINL_jdk_internal_misc_Unsafe.cpp,72,1,1,12,512,3024.33,0,256,11.81,774227.96,2.81,43012.66,25,14,97,17,43,298,214,7,FALSE
runtime/vm/StackDumper.c,78,23,18,13,494,3131.89,0,247,12.68,773575.82,2.81,42976.43,29,5,107,18,63,305,189,11,FALSE
runtime/vm/montable.c,242,45,15,47,1579,11854.81,0,789.5,15.02,9359370.71,3,519965.04,61,65,303,28,154,993,586,53,TRUE
runtime/vm/VMSnapshotImpl.cpp,979,116,21,99,5827,51865.35,0,2913.5,17.8,151109699.8,3,8394983.32,69,212,1048,37,441,3640,2187,164,TRUE
runtime/vm/callin.cpp,1247,189,4,179,7982,73470.89,0,3991,18.41,293222309.5,3,16290128.31,128,60,1375,45,545,4901,3081,311,TRUE
runtime/vm/resolvesupport.cpp,1696,463,152,155,10660,98379.21,0,5330,18.46,524361174.6,3,29131176.37,363,258,2059,42,558,6685,3975,592,TRUE
runtime/vm/ValueTypeHelpers.cpp,219,54,40,31,1266,9187.85,0,633,14.51,5815910.95,3,323106.16,21,34,240,25,128,725,541,21,TRUE
runtime/vm/FastJNI_java_lang_Thread.cpp,88,30,21,16,390,2458.47,0.01,195,12.61,479402.53,2.04,26633.47,34,11,122,19,60,220,170,12,FALSE
runtime/vm/FastJNI.cpp,178,49,25,22,1001,7073.16,0,500.5,14.13,3540114.22,3,196673.01,46,17,224,24,110,608,393,44,TRUE
runtime/vm/throwexception.c,20,2,1,6,114,589.37,0.02,57,10.34,33594.17,0.35,1866.34,28,4,48,12,24,68,46,4,FALSE
runtime/vm/ModularityHashTables.c,209,48,34,17,1079,7288.52,0,539.5,13.51,3932158.49,3,218453.25,22,44,231,20,88,671,408,18,TRUE
runtime/vm/xl64/UpcallThunkGen.cpp,696,178,81,22,4641,34504.11,0,2320.5,14.87,80066786.34,3,4448154.8,175,56,871,38,135,3082,1559,256,FALSE
runtime/vm/FastJNI_java_lang_J9VMInternals.cpp,93,32,25,28,520,3400.36,0,260,13.08,884094.27,3,49116.35,27,13,120,20,73,308,212,12,FALSE
runtime/vm/vmphases.c,52,15,5,10,287,1695.28,0.01,143.5,11.81,243272.34,1.3,13515.13,21,9,73,17,43,183,104,19,FALSE
runtime/vm/stringhelpers.cpp,583,127,29,33,3441,26176.82,0,1720.5,15.21,45037225.02,3,2502068.06,120,99,703,36,159,2131,1310,201,TRUE
runtime/vm/lookuphelper.c,29,12,10,7,155,781.88,0.01,77.5,10.09,60595.78,0.51,3366.43,21,4,50,14,19,98,57,3,TRUE
runtime/vm/NativeHelpers.cpp,154,18,3,34,1083,8096.22,0,541.5,14.95,4384102.75,3,243561.26,41,25,195,32,146,656,427,25,TRUE
runtime/vm/BytecodeInterpreterFull.cpp,7,3,2,2,11,38.05,0.18,5.5,6.92,209.3,0.01,11.63,21,2,28,3,8,3,8,2,FALSE
runtime/vm/BytecodeAction.hpp,40,5,2,2,84,469.14,0.02,42,11.17,19703.75,0.24,1094.65,28,2,68,9,39,43,41,5,FALSE
runtime/vm/xr64/UpcallThunkGen.cpp,624,122,43,30,3978,30464.37,0,1989,15.32,60593622.54,3,3366312.36,143,50,767,38,164,2572,1406,244,TRUE
runtime/vm/FastJNI_sun_misc_Unsafe.cpp,21,6,6,5,81,408.6,0.02,40.5,10.09,16548.13,0.22,919.34,23,7,44,10,23,44,37,2,FALSE
runtime/vm/jvmstackusage.h,4,1,1,2,12,41.51,0.17,6,6.92,249.08,0.01,13.84,21,2,25,5,6,5,7,1,FALSE
runtime/vm/threadpark.cpp,136,15,1,27,697,4855.15,0,348.5,13.93,1692020.35,3,94001.13,48,17,184,31,94,428,269,34,FALSE
runtime/vm/JFRChunkWriter.cpp,827,122,65,86,5028,44723.14,0,2514,17.79,112433983.3,3,6246332.41,264,360,1091,38,438,3093,1935,114,TRUE
runtime/vm/FastJNI_java_lang_Throwable.cpp,89,20,5,24,480,3273.69,0,240,13.64,785684.62,2.84,43649.15,35,6,124,29,84,288,192,26,FALSE
runtime/vm/jvminit.c,7027,1817,645,380,43673,488827.92,0,21836.5,22.39,10674290970,3,593016165,733,1126,7760,51,2290,27442,16231,1951,TRUE
runtime/vm/wa64/UpcallThunkGen.cpp,778,40,1,64,4047,32599.73,0,2023.5,16.11,65965549.64,3,3664752.76,253,163,1031,39,227,2552,1495,204,FALSE
runtime/vm/FastJNI_java_lang_Object.cpp,109,57,33,20,559,3553.87,0,279.5,12.72,993307.1,3,55183.73,30,14,139,20,62,362,197,29,FALSE
runtime/vm/MHInterpreterFull.cpp,5,3,2,2,7,19.65,0.29,3.5,5.61,68.78,0.01,3.82,21,2,26,3,4,3,4,2,FALSE
runtime/vm/jnicsup.cpp,2056,366,170,215,12925,128046.56,0,6462.5,19.81,827500900.1,3,45972272.23,212,478,2268,44,916,7686,5239,363,TRUE
runtime/vm/initsendtarget.cpp,316,212,137,27,1897,14196.8,0,948.5,14.97,13465663.41,3,748092.41,27,40,343,27,152,1256,641,100,TRUE
runtime/vm/vmizip.c,293,59,33,50,1902,14279.83,0,951,15.02,13580113.96,3,754450.78,34,29,327,21,161,1149,753,43,FALSE
runtime/vm/threadhelp.cpp,383,76,26,58,2041,16025.42,0,1020.5,15.7,16353940.9,3,908552.27,97,64,480,38,193,1252,789,92,TRUE
runtime/vm/classseg.c,57,6,1,5,302,1798.17,0.01,151,11.91,271523.26,1.4,15084.63,58,15,115,24,38,179,123,19,FALSE
runtime/vm/findmethod.c,49,4,1,7,295,1749.57,0.01,147.5,11.86,258061.21,1.35,14336.73,25,18,74,20,41,177,118,9,FALSE
runtime/vm/dllsup.c,125,41,18,20,741,4985.39,0,370.5,13.46,1847086.65,3,102615.92,25,27,150,30,76,485,256,36,FALSE
runtime/vm/FastJNI_java_lang_reflect_Array.cpp,36,10,7,13,192,1143.21,0.01,96,11.91,109747.75,0.76,6097.1,23,9,59,19,43,118,74,6,FALSE
runtime/vm/ContinuationHelpers.cpp,1015,102,1,113,5980,52725.56,0,2990,17.63,157649430.6,3,8758301.7,215,133,1230,45,406,3669,2311,255,TRUE
runtime/vm/JFRUtils.hpp,33,4,1,3,93,498.25,0.02,46.5,10.72,23168.73,0.27,1287.15,27,17,60,14,27,52,41,5,TRUE
runtime/vm/JFRConstantPoolTypes.cpp,1167,45,1,43,6826,59806.35,0,3413,17.52,204119068.2,3,11339948.23,31,363,1198,33,401,4227,2599,213,TRUE
runtime/vm/jfr.cpp,1030,191,66,76,6554,58356.04,0,3277,17.81,191232748.4,3,10624041.58,236,189,1266,39,440,4039,2515,230,TRUE
runtime/vm/BytecodeInterpreter.hpp,10434,2048,971,498,58777,662639.88,0,29388.5,22.55,19473992229,3,1081888457,1094,759,11528,52,2424,36407,22370,1868,TRUE
runtime/vm/monhelpers.c,311,100,49,55,1828,13497.41,0,914,14.77,12336634.06,3,685368.56,138,63,449,32,135,1161,667,104,TRUE
runtime/vm/exceptionsupport.c,927,79,1,91,5789,51631.3,0,2894.5,17.84,149446795.8,3,8302599.76,187,197,1114,42,442,3391,2398,177,TRUE
runtime/vm/CRIUHelpers.hpp,62,7,2,12,292,1807.43,0.01,146,12.38,263884.6,1.37,14660.26,34,18,96,19,54,173,119,10,FALSE
runtime/vm/profilingbc.c,89,11,1,21,455,2807.32,0,227.5,12.34,638664.36,2.47,35481.35,48,26,137,16,56,276,179,17,FALSE
runtime/vm/javaPriority.h,5,1,1,2,12,38.04,0.17,6,6.34,228.23,0.01,12.68,21,6,26,4,5,6,6,1,FALSE
runtime/vm/ObjectMonitor.cpp,563,138,36,74,3248,26664.3,0,1624,16.42,43302830.56,3,2405712.81,214,48,777,39,257,2036,1212,176,TRUE
runtime/vm/FastJNI_java_lang_invoke_MethodHandle.cpp,29,7,5,7,133,746.76,0.02,66.5,11.23,49659.3,0.45,2758.85,25,8,54,17,32,81,52,4,FALSE
runtime/vm/JFRConstantPoolTypes.hpp,1423,1,1,190,7170,67586.32,0,3585,18.85,242296951.1,3,13460941.73,117,290,1540,37,651,4297,2873,146,TRUE
runtime/vm/lookupmethod.c,919,164,16,62,5533,47007.57,0,2766.5,16.99,130046431,3,7224801.72,239,128,1158,46,315,3436,2097,297,TRUE
runtime/vm/description.c,295,55,1,29,1667,12434.87,0,833.5,14.92,10364466.24,3,575803.68,129,53,424,43,133,1041,626,129,TRUE
runtime/vm/vmbootlib.c,574,132,37,68,3364,27600.18,0,1682,16.41,46423498.27,3,2579083.24,250,95,824,40,255,2102,1262,188,FALSE
runtime/vm/LayoutFFITypeHelpers.cpp,224,30,1,14,1140,7715.73,0,570,13.54,4397966.17,3,244331.45,49,29,273,34,75,750,390,84,FALSE
runtime/vm/ObjectFieldInfo.cpp,156,31,5,31,866,6128.52,0,433,14.15,2653650.16,3,147425.01,47,12,203,31,104,562,304,36,TRUE
runtime/vm/romclasses.c,216,1,1,13,1619,12500.46,0,809.5,15.44,10119122.04,3,562173.45,53,13,269,30,181,911,708,22,FALSE
runtime/vm/OutOfLineINL_openj9_internal_foreign_abi_UpCallMHMetaData.cpp,56,2,1,9,265,1698.49,0.01,132.5,12.82,225049.74,1.23,12502.76,22,10,78,24,61,154,111,9,FALSE
runtime/vm/wi32/inlineseh.c,50,10,5,9,213,1309.9,0.01,106.5,12.3,139503.94,0.9,7750.22,50,13,100,20,51,127,86,12,FALSE
runtime/vm/UpcallExceptionHandler.cpp,39,10,4,10,203,1157.19,0.01,101.5,11.4,117454.71,0.8,6525.26,59,10,98,18,34,124,79,13,FALSE
runtime/vm/vmhook.c,122,52,40,19,769,5204.73,0,384.5,13.54,2001220.13,3,111178.9,54,27,176,25,84,484,285,25,TRUE
runtime/vm/jnicgen.c,456,146,128,7,4366,29996.01,0,2183,13.74,65481294.99,3,3637849.72,21,76,477,13,104,2647,1719,19,FALSE
runtime/vm/swalk.c,1295,235,35,75,8432,74846.79,0,4216,17.75,315554070.4,3,17530781.69,77,267,1372,51,419,5164,3268,339,TRUE
runtime/vm/linearswalk.c,549,33,1,40,3180,25980.36,0,1590,16.34,41308774.79,3,2294931.93,33,177,582,41,247,1962,1218,123,FALSE
runtime/vm/OutOfLineINL_openj9_internal_foreign_abi_InternalDowncallHandler.cpp,212,28,1,37,1341,9913.1,0,670.5,14.78,6646731.98,3,369262.89,51,28,263,31,137,827,514,54,FALSE
runtime/vm/gphandle.c,1020,71,1,71,5844,51856.41,0,2922,17.75,151524422.4,3,8418023.47,144,212,1164,44,425,3532,2312,252,TRUE
runtime/vm/FastJNI_java_lang_ClassLoader.cpp,24,7,5,6,90,461.64,0.02,45,10.26,20773.6,0.25,1154.09,23,6,47,12,23,53,37,5,FALSE
runtime/vm/xa64/UpcallThunkGen.cpp,874,16,1,65,4526,36793.13,0,2263,16.26,83262864.36,3,4625714.69,265,164,1139,40,240,2839,1687,218,FALSE
runtime/vm/javaPriority.c,49,1,1,1,326,1876.09,0.01,163,11.51,305803.21,1.51,16989.07,33,16,82,23,31,191,135,13,FALSE
runtime/util/util_internal.h,37,1,1,16,188,1066.42,0.01,94,11.34,100243.1,0.72,5569.06,128,41,165,7,44,103,85,4,TRUE
runtime/util/defarg.c,47,9,3,9,245,1453.03,0.01,122.5,11.86,177996.25,1.05,9888.68,33,7,80,30,31,167,78,16,FALSE
runtime/util/fltconv.c,349,55,9,14,1541,10529.48,0,770.5,13.67,8112967.05,3,450720.39,73,97,422,34,80,991,550,75,TRUE
runtime/util/argbits.c,36,11,2,3,176,880,0.01,88,10,77440,0.61,4302.22,24,9,60,18,14,124,52,15,FALSE
runtime/util/jitregs.c,435,1,1,2,804,4514.23,0,402,11.23,1814719.14,3,100817.73,21,25,456,13,36,643,161,6,TRUE
runtime/util/extendedHCR.c,30,14,9,3,88,418.43,0.02,44,9.51,18410.92,0.23,1022.83,31,19,61,12,15,62,26,11,FALSE
runtime/util/jnierrhelp.c,28,1,1,1,75,356.62,0.03,37.5,9.51,13373.12,0.19,742.95,21,4,49,12,15,49,26,8,FALSE
runtime/util/vmihelp.c,10,5,5,1,60,263.54,0.03,30,8.78,7906.17,0.13,439.23,31,3,41,9,12,41,19,1,FALSE
runtime/util/fltodd.c,17,1,1,3,108,574.77,0.02,54,10.64,31037.48,0.33,1724.3,23,15,40,20,20,64,44,4,FALSE
runtime/util/dllloadinfo.c,28,7,3,4,98,460.64,0.02,49,9.4,22571.51,0.27,1253.97,33,9,61,10,16,62,36,9,FALSE
runtime/util/superclass.c,35,11,7,4,191,1060.93,0.01,95.5,11.11,101318.48,0.72,5628.8,22,6,57,23,24,126,65,8,FALSE
runtime/util/checkcast.cpp,13,5,5,2,60,259.32,0.03,30,8.64,7779.47,0.13,432.19,21,6,34,10,10,36,24,3,FALSE
runtime/util/aix/sethwprefetch.c,18,3,2,5,69,348.06,0.03,34.5,10.09,12008.18,0.17,667.12,30,8,48,16,17,42,27,3,FALSE
runtime/util/clang_comp.c,6,3,3,1,33,128.93,0.06,16.5,7.81,2127.3,0.06,118.18,21,4,27,9,6,16,17,3,FALSE
runtime/util/vrfytbl.c,277,1,1,1,295,1057.56,0.01,147.5,7.17,155990.68,0.97,8666.15,23,6,300,7,5,289,6,1,FALSE
runtime/util/annhelp.c,213,1,1,25,1281,9197.46,0,640.5,14.36,5890975.4,3,327276.41,60,41,273,33,112,767,514,47,FALSE
runtime/util/jlm.c,313,69,37,44,1789,13596.24,0,894.5,15.2,12161840.32,3,675657.8,59,66,372,31,163,1152,637,61,TRUE
runtime/util/thrhelp.c,35,3,1,5,222,1239.86,0.01,111,11.17,137624.65,0.89,7645.81,21,5,56,19,29,141,81,7,FALSE
runtime/util/zos/freessp.c,14,3,2,2,37,162.52,0.05,18.5,8.78,3006.54,0.07,167.03,29,4,43,11,10,23,14,3,FALSE
runtime/util/final.c,39,15,12,4,283,1588.96,0.01,141.5,11.23,224838.25,1.23,12491.01,22,12,61,23,26,177,106,6,FALSE
runtime/util/sendslot.c,35,2,1,1,145,776.85,0.01,72.5,10.72,56321.27,0.49,3128.96,29,4,64,28,13,106,39,16,FALSE
runtime/util/genericSignalHandler.c,35,4,1,6,202,1140.06,0.01,101,11.29,115145.95,0.79,6397,22,10,57,19,31,131,71,12,FALSE
runtime/util/jitlook.c,48,28,17,7,364,2113.88,0.01,182,11.61,384725.65,1.76,21373.65,30,11,78,25,31,240,124,19,FALSE
runtime/util/filecache.h,43,1,1,9,173,1041.87,0.01,86.5,12.04,90121.72,0.67,5006.76,22,13,65,13,52,72,101,4,FALSE
runtime/util/pcstack.c,775,1,1,1,786,2611.04,0,393,6.64,1026136.94,3,57007.61,37,3,812,7,3,783,3,1,TRUE
runtime/util/arm32/volatile.c,11,4,4,2,50,208.5,0.04,25,8.34,5212.41,0.1,289.58,23,2,34,8,10,29,21,1,FALSE
runtime/util/VMThreadFlags.cpp,24,5,5,3,88,373.82,0.02,44,8.5,16447.98,0.22,913.78,21,7,45,8,11,52,36,1,FALSE
runtime/util/fltrem.c,108,69,49,22,538,3215.78,0,269,11.95,865043.91,3,48057.99,66,38,174,17,46,348,190,23,TRUE
runtime/util/mthutil.c,414,117,62,29,1998,15063.24,0,999,15.08,15048176.07,3,836009.78,159,68,573,39,147,1277,721,110,TRUE
runtime/util/hshelp.c,2894,405,1,181,17835,176716.18,0,8917.5,19.82,1575866556,3,87548142.03,677,684,3571,48,913,10895,6940,860,TRUE
runtime/util/sunbcrel.c,259,1,1,1,262,786,0.01,131,6,102966,0.73,5720.33,21,1,280,7,1,261,1,1,FALSE
runtime/util/cphelp.c,246,49,12,40,1362,10044.8,0,681,14.75,6840511.32,3,380028.41,44,25,290,30,136,853,509,66,TRUE
runtime/util/binarysup.c,12,5,4,2,50,232.19,0.04,25,9.29,5804.82,0.11,322.49,21,2,33,14,11,30,20,3,FALSE
runtime/util/jitfloat.c,8,1,1,1,41,170.97,0.05,20.5,8.34,3504.82,0.08,194.71,21,2,29,9,9,25,16,1,FALSE
runtime/util/j9fptr.c,16,6,4,3,48,203.9,0.04,24,8.5,4893.61,0.1,271.87,25,5,41,12,7,32,16,4,FALSE
runtime/util/thrinfo.c,334,66,2,25,1767,12969.51,0,883.5,14.68,11458566.46,3,636587.03,230,59,564,29,133,1118,649,139,TRUE
runtime/util/wildcard.c,79,18,4,6,362,2129.52,0.01,181,11.77,385442.54,1.77,21413.47,38,21,117,29,30,231,131,32,FALSE
runtime/util/jniprotect.c,35,1,1,7,153,845.1,0.01,76.5,11.05,64650.53,0.54,3591.7,44,13,79,14,32,85,68,4,FALSE
runtime/util/extendedmethodblockaccess.c,24,2,2,4,112,569.8,0.02,56,10.17,31908.57,0.34,1772.7,21,9,45,14,20,64,48,1,FALSE
runtime/util/bcdump.c,505,22,6,27,1236,9289.41,0,618,15.03,5740852.29,3,318936.24,30,53,535,39,144,751,485,143,FALSE
runtime/util/bcnames.c,518,1,1,1,526,1747.33,0,263,6.64,459548.89,1.99,25530.49,21,3,539,8,2,524,2,1,FALSE
runtime/util/propsfile.c,202,26,1,24,1035,7302.22,0,517.5,14.11,3778897.46,3,209938.75,57,54,259,41,92,674,361,64,TRUE
runtime/util/alignedmemcpy.c,207,61,29,14,1202,7803.21,0,601,12.98,4689727.66,3,260540.43,29,21,236,31,59,805,397,63,FALSE
runtime/util/strhelp.c,26,4,1,2,135,708.47,0.01,67.5,10.5,47821.74,0.44,2656.76,21,4,47,20,18,90,45,7,FALSE
runtime/util/unix/filehelp.c,27,14,9,6,127,635,0.02,63.5,10,40322.5,0.39,2240.14,26,2,53,15,17,92,35,9,FALSE
runtime/util/subclass.c,26,7,4,2,102,485,0.02,51,9.51,24734.92,0.28,1374.16,21,14,47,14,13,64,38,6,FALSE
runtime/util/cpplink.c,16,6,5,4,49,208.15,0.04,24.5,8.5,5099.64,0.1,283.31,22,5,38,10,9,35,14,2,FALSE
runtime/util/romclasswalk.c,1274,340,154,48,9823,87194.03,0,4911.5,17.75,428253458.5,3,23791858.81,99,195,1373,44,426,5955,3868,443,TRUE
runtime/util/ObjectHash.cpp,19,7,7,4,71,321.17,0.03,35.5,9.05,11401.64,0.17,633.42,21,7,40,9,14,41,30,1,FALSE
runtime/util/resolvehelp.c,115,30,16,28,827,5779.64,0,413.5,13.98,2389882.06,3,132771.23,60,11,175,29,98,499,328,33,FALSE
runtime/util/argcount.c,30,1,1,1,61,218.68,0.03,30.5,7.17,6669.82,0.12,370.55,22,7,52,7,5,32,29,2,FALSE
runtime/util/romhelp.c,55,8,2,13,250,1482.68,0.01,125,11.86,185335.54,1.08,10296.42,22,14,77,20,41,156,94,10,FALSE
runtime/util/tracehelp.c,13,4,2,2,63,284.98,0.03,31.5,9.05,8977.01,0.14,498.72,21,2,34,13,10,44,19,4,FALSE
runtime/util/divhelp.c,96,12,2,4,470,2581.17,0,235,10.98,606575.17,2.39,33698.62,29,27,125,18,27,281,189,23,FALSE
runtime/util/j9crc32.c,79,3,1,1,400,2017.76,0.01,200,10.09,403551.53,1.82,22419.53,27,10,106,21,12,348,52,9,FALSE
runtime/util/fltmath.c,379,218,157,27,2046,13680.58,0,1023,13.37,13995233.42,3,777512.97,26,111,405,25,78,1278,768,67,FALSE
runtime/util/fltdmath.c,2961,756,263,69,18488,157871.97,0,9244,17.08,1459368473,3,81076026.28,352,593,3313,48,324,11871,6617,884,FALSE
runtime/util/eventframe.c,66,1,1,13,428,2587,0,214,12.09,553618.15,2.25,30756.56,29,30,95,19,47,261,167,16,FALSE
runtime/util/optinfo.c,650,51,1,20,4144,33335.97,0,2072,16.09,69072128.25,3,3837340.46,79,126,729,39,225,2639,1505,107,FALSE
runtime/util/shchelp_j9.c,107,30,12,11,466,3017.69,0,233,12.95,703122.18,2.64,39062.34,73,18,180,24,65,290,176,32,TRUE
runtime/util/linux/osinfo.c,18,3,1,5,86,433.82,0.02,43,10.09,18654.17,0.23,1036.34,30,3,48,16,17,55,31,6,FALSE
runtime/util/fieldutil.c,178,50,28,10,961,6398.54,0,480.5,13.32,3074499.06,3,170805.5,45,40,223,27,74,629,332,45,FALSE
runtime/util/rcdump.c,1144,335,152,84,7068,62112.9,0,3534,17.58,219506972,3,12194831.78,112,213,1256,44,398,4473,2595,303,FALSE
runtime/util/jbcmap.c,259,1,1,1,262,786,0.01,131,6,102966,0.73,5720.33,21,3,280,7,1,261,1,1,FALSE
runtime/util/j9list.h,11,1,1,1,6,12,0.33,3,4,36,0,2,21,8,32,2,2,2,4,1,FALSE
runtime/util/modularityHelper.c,187,29,7,15,1195,8195.29,0,597.5,13.72,4896684.16,3,272038.01,43,32,230,27,89,736,459,41,TRUE
runtime/util/filecache.c,517,112,18,26,3043,22572.53,0,1521.5,14.84,34344097.1,3,1908005.39,119,102,636,38,133,1829,1214,161,FALSE
runtime/util/j9list.c,127,20,7,9,660,4058.83,0,330,12.3,1339414.92,3,74411.94,32,38,159,23,48,428,232,22,FALSE
runtime/util/returntype.c,16,4,1,1,76,372.92,0.03,38,9.81,14171.1,0.2,787.28,25,5,41,20,10,49,27,7,FALSE
runtime/util/utf8hash.c,13,1,1,2,61,293.25,0.03,30.5,9.61,8944.08,0.14,496.89,30,4,43,16,12,34,27,5,FALSE
runtime/util/thrname.c,44,12,7,9,224,1300.85,0.01,112,11.61,145694.92,0.92,8094.16,28,6,72,18,38,134,90,9,TRUE
runtime/util/win32/filehelp.c,28,4,1,6,157,851.92,0.01,78.5,10.85,66876,0.55,3715.33,25,4,53,20,23,103,54,8,FALSE
runtime/util/win32/openlibrary.c,203,37,7,37,1097,8012.25,0,548.5,14.61,4394717.74,3,244150.99,72,35,275,30,128,694,403,59,FALSE
runtime/util/srphashtable.c,576,76,25,58,3611,27806.29,0,1805.5,15.4,50204252.66,3,2789125.15,375,123,951,34,174,2217,1394,133,TRUE
runtime/util/moninfo.c,63,18,7,13,289,1692.96,0.01,144.5,11.72,244632.22,1.3,13590.68,38,17,101,19,39,188,101,23,FALSE
runtime/util/jitresolveframe.c,21,1,1,2,138,724.21,0.01,69,10.5,49970.77,0.45,2776.15,30,4,51,14,24,87,51,3,FALSE
runtime/util/pkgname.c,34,6,2,5,177,1027.9,0.01,88.5,11.61,90969.31,0.67,5053.85,22,6,56,25,31,112,65,8,FALSE
runtime/util/vmstate.c,8,1,1,1,32,133.44,0.06,16,8.34,2135,0.06,118.61,21,2,29,10,8,16,16,1,FALSE
runtime/util/vmargs.c,1325,215,1,53,7628,67353.13,0,3814,17.66,256884818.8,3,14271378.82,157,150,1482,49,406,4923,2705,442,TRUE
runtime/gc_modron_startup/mmparse.cpp,1453,309,56,55,8428,74470.23,0,4214,17.67,313817559.3,3,17434308.85,394,229,1847,39,418,5364,3064,555,TRUE
runtime/gc_modron_startup/arrayCopy.cpp,174,1,1,16,1205,8278.79,0,602.5,13.74,4987970.67,3,277109.48,80,37,254,32,85,688,517,46,FALSE
runtime/gc_modron_startup/gcmspace.h,15,2,1,4,96,475.6,0.02,48,9.91,22828.94,0.27,1268.27,25,9,40,9,22,39,57,2,TRUE
runtime/gc_modron_startup/mmparseXgcpolicy.cpp,149,81,50,13,702,4487.41,0,351,12.78,1575079.8,3,87504.43,34,19,183,22,62,462,240,36,FALSE
runtime/gc_modron_startup/mmparseXgc.cpp,1271,708,372,13,7169,57902.69,0,3584.5,16.15,207552195.9,3,11530677.55,110,177,1381,31,239,4999,2170,407,FALSE
runtime/gc_modron_startup/mmparseXXgc.cpp,1428,631,282,23,7719,63665.75,0,3859.5,16.5,245717971.7,3,13650998.43,47,155,1475,34,270,5572,2147,406,TRUE
runtime/gc_modron_startup/GCVerboseInterface.cpp,64,10,6,6,254,1506.41,0.01,127,11.86,191313.73,1.11,10628.54,52,16,116,15,46,150,104,10,FALSE
runtime/gc_modron_startup/mgcalloc.cpp,560,225,125,90,3509,28415.99,0,1754.5,16.2,49855862.49,3,2769770.14,159,88,719,31,243,2193,1316,166,TRUE
runtime/gc_modron_startup/mminit.cpp,2386,542,159,145,13951,135136.37,0,6975.5,19.37,942643741,3,52369096.72,798,416,3184,44,780,8709,5242,807,TRUE
runtime/gc_modron_startup/mmparse.h,55,1,1,15,276,1754.68,0.01,138,12.72,242146.44,1.29,13452.58,37,12,92,11,71,150,126,2,TRUE
runtime/gc_modron_startup/gcmspace.cpp,73,22,13,12,397,2399.62,0.01,198.5,12.09,476325.46,2.03,26462.53,43,19,116,21,45,230,167,16,TRUE
runtime/gc_modron_startup/mminit.h,24,3,1,11,88,431.81,0.02,44,9.81,18999.48,0.24,1055.53,25,14,49,8,22,47,41,3,FALSE
runtime/gc_modron_startup/mmhelpers.cpp,320,75,42,25,1447,10733.63,0,723.5,14.84,7765783.18,3,431432.4,102,50,422,27,144,956,491,95,FALSE
