File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
src/hotspot/cpu/riscv/gc/z/zBarrierSetAssembler_riscv.cpp,739,244,201,115,4654,38517.08,0.00,2327.00,16.55,89629252.10,3.00,4979402.89,115,175,854,33,277,2714,1940,106,true
src/hotspot/cpu/riscv/gc/z/zAddress_riscv.hpp,7,1,1,3,17,56.47,0.12,8.50,6.64,480.02,0.02,26.67,22,5,29,4,6,8,9,3,true
src/hotspot/cpu/riscv/gc/z/zAddress_riscv.cpp,69,14,7,15,368,2352.37,0.01,184.00,12.78,432836.60,1.91,24046.48,34,7,103,26,58,231,137,29,false
src/hotspot/cpu/riscv/gc/shenandoah/shenandoahBarrierSetAssembler_riscv.cpp,510,170,126,99,3777,30465.62,0.00,1888.50,16.13,57534321.24,3.00,3196351.18,128,120,638,24,244,2189,1588,114,true
src/hotspot/cpu/riscv/gc/shenandoah/c1/shenandoahBarrierSetC1_riscv.cpp,77,46,38,31,596,3933.55,0.00,298.00,13.20,1172197.32,3.00,65122.07,24,17,101,17,80,360,236,20,true
src/hotspot/cpu/riscv/gc/shenandoah/shenandoahBarrierSetAssembler_riscv.hpp,58,1,1,18,369,2371.29,0.01,184.50,12.85,437503.32,1.92,24305.74,24,17,82,11,75,161,208,4,true
src/hotspot/cpu/riscv/gc/shared/cardTableBarrierSetAssembler_riscv.cpp,64,13,10,23,497,3234.37,0.00,248.50,13.02,803741.92,2.88,44652.33,26,16,90,19,72,275,222,10,false
src/hotspot/cpu/riscv/gc/shared/modRefBarrierSetAssembler_riscv.hpp,21,2,2,5,169,922.64,0.01,84.50,10.92,77963.41,0.61,4331.30,27,7,48,9,35,68,101,3,false
src/hotspot/cpu/riscv/gc/shared/barrierSetNMethod_riscv.cpp,154,68,54,54,979,7159.31,0.00,489.50,14.63,3504483.43,3.00,194693.52,48,29,202,33,126,641,338,35,true
src/hotspot/cpu/riscv/gc/shared/barrierSetAssembler_riscv.cpp,301,132,101,97,2048,16452.45,0.00,1024.00,16.07,16847309.11,3.00,935961.62,69,54,370,30,232,1236,812,107,true
src/hotspot/cpu/riscv/gc/shared/modRefBarrierSetAssembler_riscv.cpp,24,11,8,5,184,985.79,0.01,92.00,10.72,90692.64,0.67,5038.48,24,5,48,11,30,98,86,8,false
src/hotspot/cpu/riscv/gc/shared/barrierSetAssembler_riscv.hpp,87,1,1,16,429,2850.21,0.00,214.50,13.29,611370.97,2.40,33965.05,32,23,119,16,84,201,228,10,false
src/hotspot/cpu/riscv/gc/shared/cardTableBarrierSetAssembler_riscv.hpp,13,1,1,4,77,401.13,0.03,38.50,10.42,15443.42,0.21,857.97,24,5,37,8,29,31,46,3,false
src/hotspot/cpu/riscv/gc/g1/g1BarrierSetAssembler_riscv.cpp,426,142,124,90,3173,24913.60,0.00,1586.50,15.70,39525425.94,3.00,2195857.00,65,89,491,21,210,1801,1372,52,false
src/hotspot/cpu/riscv/gc/g1/g1Globals_riscv.hpp,4,1,1,1,7,18.09,0.29,3.50,5.17,63.33,0.01,3.52,24,3,28,2,4,2,5,3,false
src/hotspot/cpu/riscv/gc/g1/g1BarrierSetAssembler_riscv.hpp,66,1,1,15,288,1753.19,0.01,144.00,12.17,252459.26,1.33,14025.51,24,12,90,8,60,124,164,3,false
src/hotspot/cpu/riscv/assembler_riscv.hpp,3027,585,520,124,25185,259758.51,0.00,12592.50,20.63,3271009045.84,3.00,181722724.77,352,667,3379,42,1231,15022,10163,565,true
src/hotspot/cpu/riscv/vmreg_riscv.inline.hpp,14,10,10,3,100,458.50,0.02,50.00,9.17,22924.81,0.27,1273.60,24,5,38,9,15,67,33,3,false
src/hotspot/cpu/riscv/globalDefinitions_riscv.hpp,15,1,1,2,38,178.62,0.05,19.00,9.40,3393.72,0.08,188.54,34,13,49,6,20,15,23,5,true
src/hotspot/cpu/riscv/foreignGlobals_riscv.cpp,141,74,64,33,1081,7440.14,0.00,540.50,13.77,4021394.12,3.00,223410.78,26,20,167,24,94,675,406,31,true
src/hotspot/cpu/riscv/frame_riscv.hpp,74,3,3,20,447,2995.10,0.00,223.50,13.40,669404.08,2.55,37189.12,119,42,193,13,91,250,197,16,true
src/hotspot/cpu/riscv/c1_LIRAssembler_arith_riscv.hpp,9,1,1,7,89,408.06,0.02,44.50,9.17,18158.74,0.23,1008.82,25,3,34,5,19,36,53,3,false
src/hotspot/cpu/riscv/c1_LIRAssembler_arraycopy_riscv.hpp,24,1,1,10,210,1040.38,0.01,105.00,9.91,109240.03,0.76,6068.89,25,3,49,5,26,83,127,3,false
src/hotspot/cpu/riscv/copy_riscv.hpp,87,24,22,14,685,4424.71,0.00,342.50,12.92,1515463.40,3.00,84192.41,25,24,112,23,65,396,289,37,false
src/hotspot/cpu/riscv/vtableStubs_riscv.cpp,144,33,24,45,965,6776.58,0.00,482.50,14.04,3269702.23,3.00,181650.12,69,38,213,20,110,563,402,30,true
src/hotspot/cpu/riscv/nativeInst_riscv.cpp,241,124,108,65,1715,12902.91,0.00,857.50,15.05,11064244.26,3.00,614680.24,57,65,298,26,158,1127,588,54,true
src/hotspot/cpu/riscv/c1_LinearScan_riscv.hpp,46,27,21,8,260,1582.74,0.01,130.00,12.17,205756.24,1.16,11430.90,27,10,73,21,47,174,86,19,false
src/hotspot/cpu/riscv/c1_LIR_riscv.cpp,24,27,27,15,192,1060.52,0.01,96.00,11.05,101810.29,0.73,5656.13,25,5,49,13,33,133,59,5,false
src/hotspot/cpu/riscv/frame_riscv.inline.hpp,328,146,127,84,2389,18478.22,0.00,1194.50,15.47,22072235.32,3.00,1226235.30,92,89,420,29,184,1602,787,67,true
src/hotspot/cpu/riscv/compiledIC_riscv.cpp,71,34,32,35,441,2841.34,0.00,220.50,12.89,626515.05,2.44,34806.39,45,19,116,18,69,283,158,16,true
src/hotspot/cpu/riscv/stackChunkFrameStream_riscv.inline.hpp,102,46,42,34,759,5126.96,0.00,379.50,13.51,1945681.17,3.00,108093.40,23,17,125,30,78,505,254,18,true
src/hotspot/cpu/riscv/continuationFreezeThaw_riscv.inline.hpp,207,136,125,49,2259,16620.71,0.00,1129.50,14.72,18773091.92,3.00,1042949.55,64,55,271,33,131,1451,808,51,true
src/hotspot/cpu/riscv/c2_MacroAssembler_riscv.hpp,195,21,19,71,1544,11942.39,0.00,772.00,15.47,9219526.36,3.00,512195.91,31,65,226,19,194,703,841,22,true
src/hotspot/cpu/riscv/interp_masm_riscv.hpp,194,38,38,104,1375,11061.04,0.00,687.50,16.09,7604466.32,3.00,422470.35,60,56,254,11,253,724,651,28,true
src/hotspot/cpu/riscv/upcallLinker_riscv.cpp,233,64,34,69,1550,12061.11,0.00,775.00,15.56,9347358.36,3.00,519297.69,76,53,309,33,187,934,616,70,true
src/hotspot/cpu/riscv/interpreterRT_riscv.cpp,214,81,65,33,1340,9647.56,0.00,670.00,14.40,6463865.83,3.00,359103.66,49,41,263,31,116,856,484,63,true
src/hotspot/cpu/riscv/c1_LIRAssembler_riscv.hpp,57,5,5,36,520,3712.57,0.00,260.00,14.28,965267.34,3.00,53625.96,38,28,95,14,127,253,267,10,false
src/hotspot/cpu/riscv/registerMap_riscv.cpp,18,9,7,8,104,549.68,0.02,52.00,10.57,28583.46,0.31,1587.97,24,2,42,17,22,70,34,6,true
src/hotspot/cpu/riscv/c2_MacroAssembler_riscv.cpp,2158,186,131,110,9997,88396.98,0.00,4998.50,17.68,441852286.45,3.00,24547349.25,478,446,2636,36,423,5800,4197,539,true
src/hotspot/cpu/riscv/abstractInterpreter_riscv.cpp,101,21,18,32,643,4479.00,0.00,321.50,13.93,1439998.27,3.00,79999.90,62,19,163,25,100,405,238,31,true
src/hotspot/cpu/riscv/jniTypes_riscv.hpp,47,2,2,2,518,2908.42,0.00,259.00,11.23,753280.70,2.76,41848.93,44,15,91,15,34,324,194,23,false
src/hotspot/cpu/riscv/vm_version_riscv.hpp,210,116,110,31,1153,8745.46,0.00,576.50,15.17,5041758.71,3.00,280097.71,91,30,301,21,171,728,425,32,true
src/hotspot/cpu/riscv/downcallLinker_riscv.cpp,241,82,57,76,1617,12686.16,0.00,808.50,15.69,10256758.27,3.00,569819.90,59,58,300,30,200,973,644,52,false
src/hotspot/cpu/riscv/continuationEntry_riscv.inline.hpp,21,15,15,15,137,724.10,0.01,68.50,10.57,49600.86,0.45,2755.60,23,7,44,14,25,95,42,3,false
src/hotspot/cpu/riscv/c1_Runtime1_riscv.cpp,786,172,141,88,5344,45486.81,0.00,2672.00,17.02,121540746.12,3.00,6752263.67,186,170,972,36,329,3200,2144,155,true
src/hotspot/cpu/riscv/c1_MacroAssembler_riscv.cpp,264,99,68,58,2049,16298.15,0.00,1024.50,15.91,16697452.87,3.00,927636.27,58,57,322,34,214,1262,787,80,true
src/hotspot/cpu/riscv/codeBuffer_riscv.cpp,5,2,2,1,19,76.00,0.11,9.50,8.00,722.00,0.03,40.11,25,2,30,10,6,13,6,4,true
src/hotspot/cpu/riscv/c2_CodeStubs_riscv.cpp,35,19,19,27,229,1389.13,0.01,114.50,12.13,159055.89,0.98,8836.44,30,10,65,18,49,142,87,9,true
src/hotspot/cpu/riscv/c1_FrameMap_riscv.hpp,103,1,1,4,356,2445.85,0.01,178.00,13.74,435361.27,1.91,24186.74,30,15,133,9,108,149,207,10,false
src/hotspot/cpu/riscv/methodHandles_riscv.hpp,21,3,3,9,128,698.81,0.02,64.00,10.92,44723.66,0.42,2484.65,29,10,50,10,34,64,64,5,false
src/hotspot/cpu/riscv/vm_version_riscv.cpp,396,255,152,21,1868,13840.74,0.00,934.00,14.82,12927253.28,3.00,718180.74,55,63,451,31,139,1364,504,187,true
src/hotspot/cpu/riscv/relocInfo_riscv.hpp,10,1,1,1,24,100.08,0.08,12.00,8.34,1200.94,0.04,66.72,30,5,40,9,9,14,10,6,false
src/hotspot/cpu/riscv/registerMap_riscv.hpp,10,4,4,2,44,201.74,0.05,22.00,9.17,4438.24,0.09,246.57,28,5,38,9,15,25,19,8,true
src/hotspot/cpu/riscv/c1_LIRAssembler_arraycopy_riscv.cpp,269,142,112,71,2436,18402.98,0.00,1218.00,15.11,22414827.74,3.00,1245268.21,57,48,326,22,166,1416,1020,68,false
src/hotspot/cpu/riscv/disassembler_riscv.hpp,13,5,5,1,48,210.83,0.04,24.00,8.78,5059.95,0.10,281.11,31,6,44,9,12,29,19,8,false
src/hotspot/cpu/riscv/continuationEntry_riscv.hpp,5,1,1,1,7,18.09,0.29,3.50,5.17,63.33,0.01,3.52,24,3,29,3,3,3,4,3,false
src/hotspot/cpu/riscv/javaFrameAnchor_riscv.hpp,32,3,2,6,178,953.64,0.01,89.00,10.72,84874.34,0.64,4715.24,39,17,71,14,27,114,64,16,true
src/hotspot/cpu/riscv/vmStructs_riscv.hpp,8,6,6,6,47,215.49,0.04,23.50,9.17,5064.09,0.10,281.34,27,7,35,4,20,23,24,3,false
src/hotspot/cpu/riscv/sharedRuntime_riscv.cpp,1726,605,477,234,12830,121908.57,0.00,6415.00,19.00,782043483.49,3.00,43446860.19,618,473,2344,44,681,7722,5108,387,true
src/hotspot/cpu/riscv/stubRoutines_riscv.hpp,44,9,8,9,199,1134.39,0.01,99.50,11.40,112871.56,0.78,6270.64,31,24,75,13,39,98,101,11,true
src/hotspot/cpu/riscv/stubGenerator_riscv.cpp,4375,195,59,294,34799,366684.66,0.00,17399.50,21.07,6380129795.96,3.00,354451655.33,1480,992,5855,43,1443,19290,15509,623,true
src/hotspot/cpu/riscv/templateTable_riscv.hpp,7,1,1,4,32,121.84,0.06,16.00,7.61,1949.37,0.05,108.30,26,4,33,4,10,13,19,3,false
src/hotspot/cpu/riscv/c1_CodeStubs_riscv.cpp,248,110,96,62,1854,14198.32,0.00,927.00,15.32,13161846.43,3.00,731213.69,48,37,296,25,177,1134,720,46,true
src/hotspot/cpu/riscv/jniFastGetField_riscv.cpp,132,46,41,53,901,6460.10,0.00,450.50,14.34,2910276.14,3.00,161682.01,42,30,174,24,120,564,337,49,false
src/hotspot/cpu/riscv/vmreg_riscv.cpp,30,1,1,6,216,1116.70,0.01,108.00,10.34,120604.01,0.81,6700.22,24,5,54,13,23,146,70,18,false
src/hotspot/share/jfr/instrumentation/jfrClassTransformer.hpp,20,1,1,9,148,771.00,0.01,74.00,10.42,57053.93,0.49,3169.66,26,6,46,9,28,77,71,3,false
src/hotspot/share/jfr/instrumentation/jfrJvmtiAgent.hpp,15,1,1,6,69,338.58,0.03,34.50,9.81,11680.85,0.17,648.94,23,4,38,9,21,36,33,3,true
src/hotspot/share/jfr/instrumentation/jfrJvmtiAgent.cpp,228,61,43,35,1325,9828.65,0.00,662.50,14.84,6511483.66,3.00,361749.09,33,22,261,28,143,840,485,52,true
src/hotspot/share/jfr/instrumentation/jfrClassTransformer.cpp,146,58,44,34,922,6368.15,0.00,461.00,13.81,2935718.59,3.00,163095.48,31,11,177,25,95,604,318,43,false
src/hotspot/share/jfr/instrumentation/jfrEventClassTransformer.cpp,1170,232,146,111,7660,68364.06,0.00,3830.00,17.85,261834364.27,3.00,14546353.57,233,88,1403,40,446,4805,2855,213,true
src/hotspot/share/jfr/instrumentation/jfrEventClassTransformer.hpp,15,1,1,5,50,232.19,0.04,25.00,9.29,5804.82,0.11,322.49,27,5,42,9,16,26,24,3,false
src/hotspot/share/jfr/jfr.inline.hpp,16,8,7,5,71,337.60,0.03,35.50,9.51,11984.69,0.17,665.82,23,6,39,14,13,46,25,6,false
src/hotspot/share/jfr/metadata/jfrSerializer.hpp,13,2,2,3,50,245.34,0.04,25.00,9.81,6133.61,0.11,340.76,83,5,96,13,17,27,23,15,false
src/hotspot/share/jfr/jfr.hpp,51,1,1,27,288,1820.72,0.01,144.00,12.64,262183.00,1.37,14565.72,26,6,77,10,70,158,130,3,true
src/hotspot/share/jfr/leakprofiler/stopOperation.hpp,11,1,1,2,25,97.67,0.08,12.50,7.81,1220.90,0.04,67.83,24,4,35,6,9,14,11,5,true
src/hotspot/share/jfr/leakprofiler/checkpoint/eventEmitter.hpp,26,1,1,6,124,699.84,0.02,62.00,11.29,43389.97,0.41,2410.55,23,9,49,12,38,59,65,3,true
src/hotspot/share/jfr/leakprofiler/checkpoint/objectSampleCheckpoint.cpp,409,169,140,97,2576,20444.78,0.00,1288.00,15.87,26332875.78,3.00,1462937.54,32,51,441,26,219,1653,923,87,true
src/hotspot/share/jfr/leakprofiler/checkpoint/objectSampleDescription.cpp,162,75,55,28,895,6045.62,0.00,447.50,13.51,2705416.88,3.00,150300.94,29,26,191,25,83,614,281,52,false
src/hotspot/share/jfr/leakprofiler/checkpoint/objectSampleWriter.cpp,529,85,52,81,3491,28642.16,0.00,1745.50,16.41,49994886.55,3.00,2777493.70,28,85,557,32,263,2160,1331,111,true
src/hotspot/share/jfr/leakprofiler/checkpoint/eventEmitter.cpp,111,51,42,54,737,5107.95,0.00,368.50,13.86,1882280.83,3.00,104571.16,43,15,154,24,98,472,265,26,false
src/hotspot/share/jfr/leakprofiler/checkpoint/rootResolver.hpp,24,1,1,5,78,403.25,0.03,39.00,10.34,15726.91,0.21,873.72,23,6,47,9,27,39,39,3,true
src/hotspot/share/jfr/leakprofiler/checkpoint/objectSampleWriter.hpp,18,1,1,4,66,313.82,0.03,33.00,9.51,10356.14,0.16,575.34,23,5,41,10,17,34,32,3,true
src/hotspot/share/jfr/leakprofiler/checkpoint/rootResolver.cpp,253,77,53,40,1393,9959.60,0.00,696.50,14.30,6936859.82,3.00,385381.10,34,54,287,24,118,922,471,48,false
src/hotspot/share/jfr/leakprofiler/checkpoint/objectSampleCheckpoint.hpp,31,1,1,10,138,778.85,0.01,69.00,11.29,53740.80,0.47,2985.60,23,5,54,9,41,64,74,3,false
src/hotspot/share/jfr/leakprofiler/checkpoint/objectSampleDescription.hpp,38,1,1,17,154,869.15,0.01,77.00,11.29,66924.85,0.55,3718.05,23,13,61,10,40,89,65,3,false
src/hotspot/share/jfr/leakprofiler/leakProfiler.hpp,15,1,1,7,56,274.79,0.04,28.00,9.81,7694.00,0.13,427.44,23,6,38,8,22,30,26,3,false
src/hotspot/share/jfr/leakprofiler/chains/pathToGcRootsOperation.cpp,74,30,26,30,423,2759.47,0.00,211.50,13.05,583627.21,2.33,32423.73,42,14,116,22,70,272,151,17,false
src/hotspot/share/jfr/leakprofiler/chains/edgeUtils.cpp,105,49,43,29,777,5044.17,0.00,388.50,12.98,1959659.99,3.00,108870.00,23,10,128,25,65,510,267,21,true
src/hotspot/share/jfr/leakprofiler/chains/edge.hpp,28,2,2,8,86,421.99,0.02,43.00,9.81,18145.68,0.23,1008.09,23,6,51,10,20,51,35,4,true
src/hotspot/share/jfr/leakprofiler/chains/rootSetClosure.cpp,67,25,21,15,379,2229.52,0.01,189.50,11.77,422494.37,1.88,23471.91,24,14,91,15,44,238,141,15,false
src/hotspot/share/jfr/leakprofiler/chains/bfsClosure.cpp,181,84,68,40,985,6679.64,0.00,492.50,13.56,3289722.36,3.00,182762.35,29,25,210,27,83,650,335,39,false
src/hotspot/share/jfr/leakprofiler/chains/edgeQueue.cpp,63,34,34,23,391,2280.66,0.01,195.50,11.67,445869.03,1.95,24770.50,23,14,86,20,37,261,130,8,false
src/hotspot/share/jfr/leakprofiler/chains/jfrbitset.hpp,6,1,1,1,9,27.00,0.22,4.50,6.00,121.50,0.01,6.75,23,4,29,3,5,3,6,3,true
src/hotspot/share/jfr/leakprofiler/chains/dfsClosure.cpp,107,32,23,27,695,4555.44,0.00,347.50,13.11,1583015.14,3.00,87945.29,31,18,138,31,63,443,252,26,true
src/hotspot/share/jfr/leakprofiler/chains/dfsClosure.hpp,30,1,1,8,140,794.14,0.01,70.00,11.34,55589.77,0.49,3088.32,25,11,55,12,39,69,71,5,true
src/hotspot/share/jfr/leakprofiler/chains/edgeUtils.hpp,18,1,1,7,90,454.00,0.02,45.00,10.09,20429.80,0.25,1134.99,23,9,41,11,22,44,46,3,true
src/hotspot/share/jfr/leakprofiler/chains/objectSampleMarker.hpp,39,18,17,13,232,1295.71,0.01,116.00,11.17,150302.51,0.94,8350.14,33,6,72,18,30,144,88,10,false
src/hotspot/share/jfr/leakprofiler/chains/edgeStore.hpp,68,1,1,27,445,2936.96,0.00,222.50,13.20,653473.87,2.51,36304.10,24,19,92,16,81,242,203,5,false
src/hotspot/share/jfr/leakprofiler/chains/bfsClosure.hpp,39,1,1,15,169,985.76,0.01,84.50,11.67,83296.59,0.64,4627.59,24,13,63,9,48,87,82,5,false
src/hotspot/share/jfr/leakprofiler/chains/edgeStore.cpp,288,131,114,49,2331,16916.97,0.00,1165.50,14.51,19716729.77,3.00,1095373.88,50,48,338,31,122,1546,785,60,false
src/hotspot/share/jfr/leakprofiler/chains/edgeQueue.hpp,29,1,1,13,113,616.92,0.02,56.50,10.92,34855.74,0.36,1936.43,23,9,52,11,33,60,53,3,false
src/hotspot/share/jfr/leakprofiler/chains/rootSetClosure.hpp,14,1,1,4,50,235.02,0.04,25.00,9.40,5875.55,0.11,326.42,23,5,37,9,17,25,25,3,true
src/hotspot/share/jfr/leakprofiler/chains/edge.cpp,20,9,8,9,105,525.00,0.02,52.50,10.00,27562.50,0.30,1531.25,23,4,43,16,16,68,37,7,true
src/hotspot/share/jfr/leakprofiler/chains/pathToGcRootsOperation.hpp,17,1,1,3,58,281.76,0.03,29.00,9.72,8171.12,0.14,453.95,24,6,41,8,21,27,31,4,false
src/hotspot/share/jfr/leakprofiler/leakProfiler.cpp,70,34,26,11,338,1962.89,0.01,169.00,11.61,331727.73,1.60,18429.32,31,16,101,17,39,244,94,22,false
src/hotspot/share/jfr/leakprofiler/startOperation.hpp,14,2,2,3,41,170.97,0.05,20.50,8.34,3504.82,0.08,194.71,24,5,38,6,12,23,18,6,true
src/hotspot/share/jfr/leakprofiler/utilities/rootType.cpp,60,22,17,6,229,1358.14,0.01,114.50,11.86,155506.90,0.96,8639.27,23,4,83,23,38,163,66,27,false
src/hotspot/share/jfr/leakprofiler/utilities/rootType.hpp,32,1,1,6,95,538.88,0.02,47.50,11.34,25596.82,0.29,1422.05,23,6,55,14,37,50,45,3,false
src/hotspot/share/jfr/leakprofiler/utilities/vmOperation.hpp,10,1,1,2,21,82.04,0.10,10.50,7.81,861.47,0.03,47.86,23,4,33,7,8,11,10,3,false
src/hotspot/share/jfr/leakprofiler/utilities/unifiedOopRef.inline.hpp,88,48,43,12,567,3414.68,0.00,283.50,12.04,968062.50,3.00,53781.25,31,22,119,23,42,385,182,17,true
src/hotspot/share/jfr/leakprofiler/utilities/unifiedOopRef.hpp,30,1,1,14,169,905.43,0.01,84.50,10.72,76508.52,0.60,4250.47,23,9,53,12,29,96,73,3,false
src/hotspot/share/jfr/leakprofiler/utilities/granularTimer.cpp,45,5,1,5,258,1399.98,0.01,129.00,10.85,180596.94,1.07,10033.16,24,5,69,20,23,167,91,16,true
src/hotspot/share/jfr/leakprofiler/utilities/granularTimer.hpp,19,1,1,6,54,259.60,0.04,27.00,9.61,7009.12,0.12,389.40,23,4,42,8,20,29,25,3,true
src/hotspot/share/jfr/leakprofiler/sampling/samplePriorityQueue.cpp,106,28,20,14,657,4092.33,0.00,328.50,12.46,1344331.68,3.00,74685.09,24,19,130,32,43,423,234,25,false
src/hotspot/share/jfr/leakprofiler/sampling/sampleList.cpp,104,50,40,20,560,3372.53,0.00,280.00,12.04,944307.27,3.00,52461.52,23,18,127,25,40,379,181,32,false
src/hotspot/share/jfr/leakprofiler/sampling/sampleList.hpp,34,1,1,17,153,863.51,0.01,76.50,11.29,66058.51,0.54,3669.92,23,7,57,13,37,84,69,3,true
src/hotspot/share/jfr/leakprofiler/sampling/objectSampler.cpp,273,107,87,73,1590,11937.39,0.00,795.00,15.02,9490227.81,3.00,527234.88,46,45,319,25,157,1053,537,65,true
src/hotspot/share/jfr/leakprofiler/sampling/objectSample.hpp,180,38,34,50,658,4479.24,0.00,329.00,13.61,1473669.81,3.00,81870.54,31,47,211,21,91,419,239,29,true
src/hotspot/share/jfr/leakprofiler/sampling/objectSampler.hpp,50,1,1,24,241,1491.75,0.01,120.50,12.38,179755.60,1.06,9986.42,31,11,81,12,61,126,115,4,true
src/hotspot/share/jfr/leakprofiler/sampling/samplePriorityQueue.hpp,25,1,1,12,103,544.40,0.02,51.50,10.57,28036.42,0.31,1557.58,25,8,50,11,28,58,45,3,false
src/hotspot/share/jfr/leakprofiler/sampling/objectSample.cpp,31,14,14,16,163,867.47,0.01,81.50,10.64,70699.15,0.57,3927.73,23,6,54,14,26,112,51,7,true
src/hotspot/share/jfr/support/jfrObjectAllocationSample.hpp,10,1,1,2,35,156.08,0.06,17.50,8.92,2731.40,0.07,151.74,23,5,33,8,14,15,20,3,false
src/hotspot/share/jfr/support/jfrAnnotationElementIterator.cpp,50,18,17,19,319,1868.70,0.01,159.50,11.72,298057.00,1.49,16558.72,44,15,94,18,40,204,115,6,false
src/hotspot/share/jfr/support/jfrStackTraceMark.cpp,52,47,39,12,394,2036.95,0.01,197.00,10.34,401279.24,1.81,22293.29,23,6,75,14,22,262,132,18,false
src/hotspot/share/jfr/support/jfrAllocationTracer.hpp,10,1,1,2,38,171.90,0.05,19.00,9.05,3266.01,0.07,181.45,23,5,33,8,15,17,21,3,false
src/hotspot/share/jfr/support/jfrFlush.cpp,51,27,24,17,297,1788.64,0.01,148.50,12.04,265613.52,1.38,14756.31,23,9,74,16,49,185,112,13,false
src/hotspot/share/jfr/support/jfrJdkJfrEvent.cpp,155,71,61,46,1014,7249.84,0.00,507.00,14.30,3675670.69,3.00,204203.93,35,38,190,25,117,653,361,39,true
src/hotspot/share/jfr/support/jfrAnnotationIterator.cpp,95,39,31,17,483,2950.42,0.00,241.50,12.22,712525.78,2.66,39584.77,33,10,128,31,38,325,158,45,false
src/hotspot/share/jfr/support/jfrSymbolTable.hpp,92,1,1,33,603,3988.67,0.00,301.50,13.23,1202584.02,3.00,66810.22,35,18,127,18,80,347,256,9,false
src/hotspot/share/jfr/support/jfrKlassUnloading.cpp,82,44,36,17,399,2461.80,0.01,199.50,12.34,491129.12,2.07,27284.95,24,17,106,18,54,272,127,28,true
src/hotspot/share/jfr/support/jfrAnnotationElementIterator.hpp,26,1,1,10,82,420.60,0.02,41.00,10.26,17244.65,0.22,958.04,23,6,49,8,27,45,37,3,false
src/hotspot/share/jfr/support/jfrStackTraceMark.hpp,19,1,1,2,56,249.73,0.04,28.00,8.92,6992.39,0.12,388.47,23,5,42,9,13,29,27,3,true
src/hotspot/share/jfr/support/jfrJdkJfrEvent.hpp,28,1,1,12,131,636.40,0.02,65.50,9.72,41683.91,0.40,2315.77,41,10,69,7,22,69,62,3,false
src/hotspot/share/jfr/support/jfrIntrinsics.cpp,47,28,28,18,305,1771.24,0.01,152.50,11.61,270114.60,1.39,15006.37,24,8,71,13,43,200,105,10,false
src/hotspot/share/jfr/support/jfrMethodLookup.hpp,15,1,1,5,58,258.65,0.03,29.00,8.92,7500.76,0.13,416.71,23,5,38,8,14,27,31,3,false
src/hotspot/share/jfr/support/jfrObjectAllocationSample.cpp,65,25,16,13,393,2358.00,0.01,196.50,12.00,463347.00,2.00,25741.50,26,6,91,25,39,247,146,22,true
src/hotspot/share/jfr/support/jfrNativeLibraryLoadEvent.cpp,84,42,38,30,515,3274.14,0.00,257.50,12.72,843090.87,2.97,46838.38,34,19,118,21,61,347,168,23,true
src/hotspot/share/jfr/support/jfrDeprecationEventWriter.cpp,123,62,57,40,937,6390.51,0.00,468.50,13.64,2993952.85,3.00,166330.71,29,18,152,26,87,591,346,30,false
src/hotspot/share/jfr/support/jfrKlassUnloading.hpp,13,1,1,5,39,178.81,0.05,19.50,9.17,3486.86,0.08,193.71,23,5,36,9,15,21,18,3,false
src/hotspot/share/jfr/support/jfrThreadId.hpp,16,11,10,7,75,324.14,0.03,37.50,8.64,12155.42,0.18,675.30,23,4,39,7,13,47,28,4,false
src/hotspot/share/jfr/support/jfrIntrinsics.hpp,41,19,18,12,183,1053.14,0.01,91.50,11.51,96362.71,0.70,5353.48,23,8,64,10,44,100,83,4,false
src/hotspot/share/jfr/support/jfrThreadId.inline.hpp,35,12,12,6,160,868.20,0.01,80.00,10.85,69456.19,0.56,3858.68,23,6,58,15,28,92,68,10,false
src/hotspot/share/jfr/support/methodtracer/jfrTracedMethod.hpp,41,1,1,9,126,635.59,0.02,63.00,10.09,40042.40,0.39,2224.58,27,13,68,9,24,71,55,4,false
src/hotspot/share/jfr/support/methodtracer/jfrFilterManager.cpp,100,30,23,22,660,4375.38,0.00,330.00,13.26,1443873.87,3.00,80215.22,24,20,124,24,75,431,229,28,false
src/hotspot/share/jfr/support/methodtracer/jfrFilter.cpp,229,99,61,46,1260,8969.87,0.00,630.00,14.24,5651015.42,3.00,313945.30,25,16,254,35,104,862,398,73,false
src/hotspot/share/jfr/support/methodtracer/jfrMethodTracer.hpp,39,1,1,13,172,1024.12,0.01,86.00,11.91,88074.47,0.66,4893.03,27,8,66,11,51,88,84,4,false
src/hotspot/share/jfr/support/methodtracer/jfrClassFilterClosure.hpp,38,1,1,10,171,1018.17,0.01,85.50,11.91,87053.33,0.65,4836.30,30,11,68,13,49,93,78,6,false
src/hotspot/share/jfr/support/methodtracer/jfrMethodProcessor.hpp,35,1,1,7,124,664.34,0.02,62.00,10.72,41188.86,0.40,2288.27,27,13,62,13,28,73,51,5,false
src/hotspot/share/jfr/support/methodtracer/jfrMethodProcessor.cpp,104,55,42,40,766,5174.24,0.00,383.00,13.51,1981735.39,3.00,110096.41,30,9,134,27,81,505,261,31,false
